Grupo,Codigo_Regiao,Reg_Saude,Município,Total,Semana,Casos,Cod_Munic
SOROCABA,35161,ITAPETININGA,Guareí,3,1,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,2,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,3,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,4,1,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,5,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,6,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,7,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,8,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,9,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,10,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,11,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,12,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,13,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,14,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,15,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,16,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,17,1,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,18,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,19,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,20,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,21,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,22,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,23,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,24,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,25,1,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,26,0,351850
SOROCABA,35161,ITAPETININGA,Guareí,3,27,0,351850
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,1,0,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,2,0,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,3,0,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,4,0,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,5,0,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,6,0,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,7,1,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,8,0,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,9,0,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,10,0,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,11,1,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,12,3,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,13,1,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,14,5,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,15,6,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,16,4,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,17,1,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,18,3,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,19,4,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,20,3,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,21,0,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,22,0,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,23,1,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,24,0,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,25,0,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,26,0,351860
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Guariba,33,27,0,351860
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,1,3,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,2,6,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,3,3,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,4,4,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,5,6,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,6,9,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,7,7,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,8,3,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,9,9,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,10,4,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,11,11,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,12,6,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,13,4,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,14,10,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,15,10,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,16,4,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,17,14,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,18,16,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,19,9,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,20,15,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,21,22,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,22,11,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,23,11,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,24,17,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,25,7,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,26,7,351870
SANTOS,35041,BAIXADA SANTISTA,Guarujá,230,27,2,351870
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,1,13,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,2,14,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,3,22,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,4,14,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,5,14,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,6,20,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,7,21,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,8,18,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,9,13,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,10,16,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,11,15,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,12,12,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,13,9,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,14,5,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,15,5,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,16,13,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,17,12,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,18,8,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,19,7,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,20,2,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,21,4,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,22,0,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,23,3,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,24,1,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,25,0,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,26,2,351880
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Guarulhos,263,27,0,351880
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,1,0,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,2,0,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,3,0,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,4,0,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,5,0,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,6,2,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,7,0,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,8,0,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,9,1,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,10,0,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,11,0,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,12,1,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,13,0,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,14,0,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,15,1,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,16,2,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,17,0,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,18,0,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,19,1,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,20,1,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,21,1,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,22,1,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,23,0,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,24,1,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,25,0,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,26,0,351885
RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,Guatapará,12,27,0,351885
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,1,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,2,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,3,1,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,4,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,5,1,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,6,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,7,2,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,8,1,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,9,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,10,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,11,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,12,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,13,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,14,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,15,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,16,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,17,1,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,18,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,19,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,20,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,21,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,22,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,23,0,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,24,3,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,25,1,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,26,1,351890
ARAÇATUBA,35021,CENTRAL DO DRS II,Guzolândia,11,27,0,351890
MARÍLIA,35095,TUPÃ,Herculândia,629,1,0,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,2,1,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,3,0,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,4,2,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,5,5,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,6,13,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,7,21,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,8,27,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,9,37,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,10,46,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,11,52,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,12,56,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,13,35,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,14,46,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,15,37,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,16,37,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,17,33,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,18,37,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,19,49,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,20,42,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,21,29,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,22,9,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,23,5,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,24,4,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,25,3,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,26,3,351900
MARÍLIA,35095,TUPÃ,Herculândia,629,27,0,351900
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,1,0,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,2,0,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,3,0,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,4,0,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,5,0,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,6,1,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,7,0,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,8,1,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,9,0,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,10,1,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,11,3,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,12,2,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,13,2,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,14,0,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,15,0,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,16,0,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,17,1,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,18,1,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,19,0,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,20,1,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,21,1,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,22,0,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,23,0,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,24,0,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,25,0,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,26,0,351905
CAMPINAS,35072,REG METRO CAMPINAS,Holambra,14,27,0,351905
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,1,9,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,2,15,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,3,13,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,4,19,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,5,19,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,6,22,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,7,37,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,8,31,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,9,47,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,10,54,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,11,52,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,12,44,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,13,77,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,14,99,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,15,84,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,16,90,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,17,53,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,18,35,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,19,11,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,20,12,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,21,4,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,22,3,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,23,1,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,24,4,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,25,2,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,26,0,351907
CAMPINAS,35072,REG METRO CAMPINAS,Hortolândia,837,27,0,351907
BAURU,35062,BAURU,Iacanga,14,1,0,351910
BAURU,35062,BAURU,Iacanga,14,2,0,351910
BAURU,35062,BAURU,Iacanga,14,3,0,351910
BAURU,35062,BAURU,Iacanga,14,4,0,351910
BAURU,35062,BAURU,Iacanga,14,5,3,351910
BAURU,35062,BAURU,Iacanga,14,6,2,351910
BAURU,35062,BAURU,Iacanga,14,7,0,351910
BAURU,35062,BAURU,Iacanga,14,8,0,351910
BAURU,35062,BAURU,Iacanga,14,9,1,351910
BAURU,35062,BAURU,Iacanga,14,10,0,351910
BAURU,35062,BAURU,Iacanga,14,11,0,351910
BAURU,35062,BAURU,Iacanga,14,12,0,351910
BAURU,35062,BAURU,Iacanga,14,13,0,351910
BAURU,35062,BAURU,Iacanga,14,14,1,351910
BAURU,35062,BAURU,Iacanga,14,15,0,351910
BAURU,35062,BAURU,Iacanga,14,16,1,351910
BAURU,35062,BAURU,Iacanga,14,17,1,351910
BAURU,35062,BAURU,Iacanga,14,18,0,351910
BAURU,35062,BAURU,Iacanga,14,19,1,351910
BAURU,35062,BAURU,Iacanga,14,20,3,351910
BAURU,35062,BAURU,Iacanga,14,21,1,351910
BAURU,35062,BAURU,Iacanga,14,22,0,351910
BAURU,35062,BAURU,Iacanga,14,23,0,351910
BAURU,35062,BAURU,Iacanga,14,24,0,351910
BAURU,35062,BAURU,Iacanga,14,25,0,351910
BAURU,35062,BAURU,Iacanga,14,26,0,351910
BAURU,35062,BAURU,Iacanga,14,27,0,351910
MARÍLIA,35095,TUPÃ,Iacri,209,1,10,351920
MARÍLIA,35095,TUPÃ,Iacri,209,2,15,351920
MARÍLIA,35095,TUPÃ,Iacri,209,3,18,351920
MARÍLIA,35095,TUPÃ,Iacri,209,4,38,351920
MARÍLIA,35095,TUPÃ,Iacri,209,5,28,351920
MARÍLIA,35095,TUPÃ,Iacri,209,6,25,351920
MARÍLIA,35095,TUPÃ,Iacri,209,7,24,351920
MARÍLIA,35095,TUPÃ,Iacri,209,8,3,351920
MARÍLIA,35095,TUPÃ,Iacri,209,9,4,351920
MARÍLIA,35095,TUPÃ,Iacri,209,10,8,351920
MARÍLIA,35095,TUPÃ,Iacri,209,11,5,351920
MARÍLIA,35095,TUPÃ,Iacri,209,12,6,351920
MARÍLIA,35095,TUPÃ,Iacri,209,13,7,351920
MARÍLIA,35095,TUPÃ,Iacri,209,14,6,351920
MARÍLIA,35095,TUPÃ,Iacri,209,15,10,351920
MARÍLIA,35095,TUPÃ,Iacri,209,16,0,351920
MARÍLIA,35095,TUPÃ,Iacri,209,17,0,351920
MARÍLIA,35095,TUPÃ,Iacri,209,18,0,351920
MARÍLIA,35095,TUPÃ,Iacri,209,19,1,351920
MARÍLIA,35095,TUPÃ,Iacri,209,20,0,351920
MARÍLIA,35095,TUPÃ,Iacri,209,21,0,351920
MARÍLIA,35095,TUPÃ,Iacri,209,22,0,351920
MARÍLIA,35095,TUPÃ,Iacri,209,23,0,351920
MARÍLIA,35095,TUPÃ,Iacri,209,24,1,351920
MARÍLIA,35095,TUPÃ,Iacri,209,25,0,351920
MARÍLIA,35095,TUPÃ,Iacri,209,26,0,351920
MARÍLIA,35095,TUPÃ,Iacri,209,27,0,351920
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,1,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,2,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,3,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,4,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,5,1,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,6,1,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,7,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,8,1,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,9,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,10,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,11,1,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,12,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,13,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,14,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,15,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,16,3,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,17,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,18,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,19,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,20,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,21,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,22,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,23,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,24,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,25,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,26,0,351925
BOTUCATU,35061,VALE DO JURUMIRIM,Iaras,7,27,0,351925
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,1,1,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,2,0,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,3,2,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,4,0,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,5,2,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,6,1,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,7,2,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,8,0,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,9,1,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,10,0,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,11,4,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,12,0,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,13,1,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,14,0,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,15,1,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,16,0,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,17,0,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,18,2,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,19,0,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,20,1,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,21,1,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,22,0,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,23,0,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,24,0,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,25,0,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,26,0,351930
ARARAQUARA,35034,CORAÇÃO DO DRS III,Ibaté,19,27,0,351930
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Ibirá,568,1,8,351940
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Ibirá,568,2,21,351940
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Ibirá,568,3,37,351940
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Ibirá,568,4,53,351940
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Ibirá,568,5,45,351940
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Ibirá,568,6,51,351940
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Ibirá,568,7,72,351940
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Ibirá,568,8,43,351940
