Grupo,Codigo_Regiao,Reg_Saude,Município,Total,Semana,Casos
BOTUCATU,35061,VALE DO JURUMIRIM,350055 Águas de Santa Bárbara,8,38,0
BOTUCATU,35061,VALE DO JURUMIRIM,350055 Águas de Santa Bárbara,8,39,0
BOTUCATU,35061,VALE DO JURUMIRIM,350055 Águas de Santa Bárbara,8,40,0
BOTUCATU,35061,VALE DO JURUMIRIM,350055 Águas de Santa Bárbara,8,41,0
BOTUCATU,35061,VALE DO JURUMIRIM,350055 Águas de Santa Bárbara,8,42,0
BOTUCATU,35061,VALE DO JURUMIRIM,350055 Águas de Santa Bárbara,8,43,0
BOTUCATU,35061,VALE DO JURUMIRIM,350055 Águas de Santa Bárbara,8,44,0
BOTUCATU,35061,VALE DO JURUMIRIM,350055 Águas de Santa Bárbara,8,45,0
BOTUCATU,35061,VALE DO JURUMIRIM,350055 Águas de Santa Bárbara,8,46,0
BOTUCATU,35061,VALE DO JURUMIRIM,350055 Águas de Santa Bárbara,8,47,0
BOTUCATU,35061,VALE DO JURUMIRIM,350055 Águas de Santa Bárbara,8,48,0
BOTUCATU,35061,VALE DO JURUMIRIM,350055 Águas de Santa Bárbara,8,49,0
BOTUCATU,35061,VALE DO JURUMIRIM,350055 Águas de Santa Bárbara,8,50,0
BOTUCATU,35061,VALE DO JURUMIRIM,350055 Águas de Santa Bárbara,8,51,0
BOTUCATU,35061,VALE DO JURUMIRIM,350055 Águas de Santa Bárbara,8,52,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,1,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,2,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,3,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,4,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,5,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,6,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,7,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,8,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,9,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,10,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,11,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,12,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,13,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,14,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,15,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,16,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,17,1
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,18,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,19,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,20,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,21,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,22,1
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,23,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,24,1
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,25,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,26,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,27,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,28,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,29,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,30,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,31,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,32,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,33,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,34,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,35,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,36,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,37,1
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,38,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,39,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,40,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,41,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,42,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,43,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,44,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,45,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,46,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,47,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,48,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,49,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,50,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,51,0
PIRACICABA,35103,PIRACICABA,350060 Águas de São Pedro,4,52,0
BAURU,35062,BAURU,350070 Agudos,1638,1,24
BAURU,35062,BAURU,350070 Agudos,1638,2,49
BAURU,35062,BAURU,350070 Agudos,1638,3,72
BAURU,35062,BAURU,350070 Agudos,1638,4,107
BAURU,35062,BAURU,350070 Agudos,1638,5,207
BAURU,35062,BAURU,350070 Agudos,1638,6,260
BAURU,35062,BAURU,350070 Agudos,1638,7,213
BAURU,35062,BAURU,350070 Agudos,1638,8,138
BAURU,35062,BAURU,350070 Agudos,1638,9,133
BAURU,35062,BAURU,350070 Agudos,1638,10,46
BAURU,35062,BAURU,350070 Agudos,1638,11,51
BAURU,35062,BAURU,350070 Agudos,1638,12,36
BAURU,35062,BAURU,350070 Agudos,1638,13,40
BAURU,35062,BAURU,350070 Agudos,1638,14,43
BAURU,35062,BAURU,350070 Agudos,1638,15,33
BAURU,35062,BAURU,350070 Agudos,1638,16,40
BAURU,35062,BAURU,350070 Agudos,1638,17,47
BAURU,35062,BAURU,350070 Agudos,1638,18,23
BAURU,35062,BAURU,350070 Agudos,1638,19,19
BAURU,35062,BAURU,350070 Agudos,1638,20,16
BAURU,35062,BAURU,350070 Agudos,1638,21,10
BAURU,35062,BAURU,350070 Agudos,1638,22,8
BAURU,35062,BAURU,350070 Agudos,1638,23,0
BAURU,35062,BAURU,350070 Agudos,1638,24,2
BAURU,35062,BAURU,350070 Agudos,1638,25,2
BAURU,35062,BAURU,350070 Agudos,1638,26,6
BAURU,35062,BAURU,350070 Agudos,1638,27,1
BAURU,35062,BAURU,350070 Agudos,1638,28,0
BAURU,35062,BAURU,350070 Agudos,1638,29,2
BAURU,35062,BAURU,350070 Agudos,1638,30,0
BAURU,35062,BAURU,350070 Agudos,1638,31,2
BAURU,35062,BAURU,350070 Agudos,1638,32,3
BAURU,35062,BAURU,350070 Agudos,1638,33,0
BAURU,35062,BAURU,350070 Agudos,1638,34,0
BAURU,35062,BAURU,350070 Agudos,1638,35,0
BAURU,35062,BAURU,350070 Agudos,1638,36,0
BAURU,35062,BAURU,350070 Agudos,1638,37,1
BAURU,35062,BAURU,350070 Agudos,1638,38,0
BAURU,35062,BAURU,350070 Agudos,1638,39,0
BAURU,35062,BAURU,350070 Agudos,1638,40,0
BAURU,35062,BAURU,350070 Agudos,1638,41,0
BAURU,35062,BAURU,350070 Agudos,1638,42,1
BAURU,35062,BAURU,350070 Agudos,1638,43,0
BAURU,35062,BAURU,350070 Agudos,1638,44,1
BAURU,35062,BAURU,350070 Agudos,1638,45,1
BAURU,35062,BAURU,350070 Agudos,1638,46,0
BAURU,35062,BAURU,350070 Agudos,1638,47,0
BAURU,35062,BAURU,350070 Agudos,1638,48,1
BAURU,35062,BAURU,350070 Agudos,1638,49,0
BAURU,35062,BAURU,350070 Agudos,1638,50,0
BAURU,35062,BAURU,350070 Agudos,1638,51,0
BAURU,35062,BAURU,350070 Agudos,1638,52,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,1,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,2,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,3,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,4,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,5,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,6,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,7,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,8,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,9,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,10,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,11,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,12,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,13,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,14,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,15,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,16,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,17,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,18,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,19,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,20,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,21,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,22,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,23,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,24,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,25,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,26,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,27,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,28,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,29,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,30,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,31,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,32,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,33,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,34,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,35,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,36,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,37,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,38,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,39,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,40,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,41,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,42,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,43,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,44,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,45,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,46,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,47,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,48,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,49,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,50,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,51,0
SOROCABA,35161,ITAPETININGA,350075 Alambari,0,52,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,1,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,2,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,3,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,4,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,5,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,6,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,7,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,8,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,9,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,10,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,11,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,12,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,13,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,14,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,15,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,16,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,17,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,18,1
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,19,2
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,20,1
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,21,2
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,22,2
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,23,1
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,24,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,25,2
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,26,1
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,27,2
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,28,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,29,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,30,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,31,1
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,32,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,33,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,34,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,35,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,36,1
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,37,3
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,38,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,39,1
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,40,1
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,41,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,42,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,43,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,44,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,45,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,46,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,47,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,48,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,49,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,50,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,51,0
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,350080 Alfredo Marcondes,21,52,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,1,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,2,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,3,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,4,1
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,5,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,6,2
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,7,2
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,8,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,9,1
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,10,1
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,11,1
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,12,2
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,13,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,14,1
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,15,2
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,16,1
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,17,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,18,2
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,19,3
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,20,2
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,21,2
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,22,7
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,23,4
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,24,6
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,25,2
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,26,1
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,27,1
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,28,1
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,29,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,30,3
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,31,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,32,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,33,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,34,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,35,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,36,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,37,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,38,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,39,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,40,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,41,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,42,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,43,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,44,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,45,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,46,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,47,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,48,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,49,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,50,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,51,0
BARRETOS,35051,NORTE-BARRETOS,350090 Altair,48,52,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,1,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,2,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,3,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,4,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,5,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,6,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,7,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,8,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,9,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,10,1
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,11,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,12,1
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,13,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,14,1
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,15,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,16,2
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,17,3
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,18,4
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,19,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,20,3
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,21,2
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,22,2
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,23,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,24,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,25,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,26,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,27,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,28,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,29,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,30,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,31,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,32,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,33,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,34,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,35,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,36,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,37,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,38,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,39,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,40,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,41,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,42,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,43,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,44,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,45,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,46,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,47,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,48,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,49,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,50,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,51,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,350100 Altinópolis,19,52,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,1,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,2,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,3,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,4,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,5,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,6,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,7,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,8,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,9,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,10,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,11,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,12,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,13,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,14,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,15,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,16,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,17,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,18,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,19,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,20,1
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,21,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,22,0
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,350110 Alto Alegre,13,23,5
